Source,FactualReporting,BiasRating,MediaType,TrafficPopularity,MbfcCredibilityRating,Reasoning,Country,WorldPressFreedomRank,PageUrl
thetrace.org,High,,,,,,,,https://mediabiasfactcheck.com/the-trace/
texasobserver.org,High,,,,,,USA,,https://mediabiasfactcheck.com/the-texas-observer/
resilience.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/resilience-post-carbon-institute/
citizen.org,High,,,,,,USA,,https://mediabiasfactcheck.com/global-citizen/
takimag.com,Low,,,,,,,,https://mediabiasfactcheck.com/takis-magazine/
readsludge.com,High,,,,,,USA,,https://mediabiasfactcheck.com/sludge/
reflectionofmind.org,Low,,,,,,,,https://mediabiasfactcheck.com/reflection-of-mind/
thefederalist.com,Mixed,Right,Website,HighTraffic,LowCredibility,"Conspiracy Theories, Propaganda, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-federalist/
theeventchronicle.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-event-chronicle/
heraldsun.com.au,MostlyFactual,,,,,,Australia,,https://mediabiasfactcheck.com/herald-sun/
indigenous.club,,,,,,,,,https://mediabiasfactcheck.com/native-americans/
politicalflare.com,Low,,,,,"Extreme Left, Propaganda, Conspiracy, False information, Lack of Transparency",USA,,https://mediabiasfactcheck.com/political-flare/
nraila.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/nra-institute-for-legislative-action/
tbo.com,High,,,,,,,,https://mediabiasfactcheck.com/tampa-tribune/
themoderatevoice.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-moderate-voice/
sanctumnews.com,,,,,,,Canada,,https://mediabiasfactcheck.com/sanctum-news/
fpif.org,High,,,,,,USA,,https://mediabiasfactcheck.com/foreign-policy-focus/
trofire.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/ring-of-fire/
offendedamerica.com,Mixed,,,,,"Extreme Right, Propaganda, Conspiracy",USA,,https://mediabiasfactcheck.com/the-washington-reporter/
statefort.com,,,,,,,,,https://mediabiasfactcheck.com/state-fort-daily/
onlineconservativepress.com,Low,,,,,,,,https://mediabiasfactcheck.com/online-conservative-press/
politicalwire.com,High,,,,,,USA,,https://mediabiasfactcheck.com/political-wire/
unz.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Hate Group",USA,,https://mediabiasfactcheck.com/the-unz-report/
soas.ac.uk,High,,,,,,,,https://mediabiasfactcheck.com/the-middle-east-in-london/
ledevoir.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/le-devoir/
patrioticexpress.com,Low,,,,,"Extreme Right, Conspiracy, Propaganda, Lack of Transparency, Poor Sourcing",USA,,https://mediabiasfactcheck.com/patriotic-express/
mediafiledc.com,High,,,,,,,,https://mediabiasfactcheck.com/mediafile/
thenextweb.com,High,,,,,,,,https://mediabiasfactcheck.com/the-next-web/
sunlightfoundation.com,High,,,,,,USA,,https://mediabiasfactcheck.com/sunlight-foundation/
catholic.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/catholic-online/
thesunmagazine.org,High,,,,,,USA,,https://mediabiasfactcheck.com/the-sun-magazine/
international.thenewslens.com,High,,,,,,,,https://mediabiasfactcheck.com/the-news-lens/
nationalpost.com,High,RightCenter,Newspaper,HighTraffic,HighCredibility,,Canada,16,https://mediabiasfactcheck.com/national-post/
ff911truthandunity.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/firefighters-for-9-11-truth-and-unity/
naacp.org,High,,,,,,USA,,https://mediabiasfactcheck.com/national-association-advancement-colored-people-naacp/
theforbiddenknowledge.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-forbidden-knowledge/
cityworldnews.com,,,,,,,,,https://mediabiasfactcheck.com/cityworldnews/
thebreakthrough.org,High,,,,,,,,https://mediabiasfactcheck.com/breakthrough-institute/
pnj.com,High,,,,,,USA,,https://mediabiasfactcheck.com/pensacola-news-journal/
sandiegouniontribune.com,High,,,,,,USA,,https://mediabiasfactcheck.com/san-diego-union-tribune/
calgarysun.com,MostlyFactual,,,,,,Canada,,https://mediabiasfactcheck.com/calgary-sun/
hbr.org,High,,,,,,USA,,https://mediabiasfactcheck.com/harvard-business-review/
westernjournalism.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/tea-party-news-tpnn/
putintrump.org,High,,,,,,,,https://mediabiasfactcheck.com/putintrump-org/
politicalmayhem.news,Low,,,,,,,,https://mediabiasfactcheck.com/political-mayhem-news/
daily49er.com,High,,,,,,USA,,https://mediabiasfactcheck.com/daily-49er/
commoncause.org,High,,,,,,,,https://mediabiasfactcheck.com/common-cause/
treehugger.com,High,,,,,,USA,,https://mediabiasfactcheck.com/treehugger/
familysurvivalheadlines.com,Mixed,,,,,"Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/family-survival-headlines/
newpol.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/new-politics-magazine/
rd.com,,,,,,,,,https://mediabiasfactcheck.com/sources-pending/
rantt.com,High,,,,,,USA,,https://mediabiasfactcheck.com/rantt-media/
natmonitor.com,High,,,,,,,,https://mediabiasfactcheck.com/leftcenter/national-monitor/
trumptrainnews.com,Mixed,,,,,"Extreme Right, Propaganda, Lack of Transparency, Fake News",USA,,https://mediabiasfactcheck.com/trump-train-news/
nola.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-times-picayune/
prri.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/public-religion-research-institute-prri/
defiantamerica.com,Low,,,,,,,,https://mediabiasfactcheck.com/defiant-america/
rand.org,Mixed,RightCenter,OrganizationFoundation,MediumTraffic,MediumCredibility,,USA,44,https://mediabiasfactcheck.com/ayn-rand-institute/
pamplinmedia.com,High,,,,,,USA,,https://mediabiasfactcheck.com/portland-tribune/
huzlers.com,,,,,,,USA,,https://mediabiasfactcheck.com/huzlers/
northjersey.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-record-new-jersey/
proudemocrat.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/proud-democrat/
progressiveliberal.net,Mixed,,,,,,,,https://mediabiasfactcheck.com/progressive-liberal/
timesofisrael.com,High,,,,,,Israel,,https://mediabiasfactcheck.com/times-of-israel/
lompocrecord.com,High,,,,,,,,https://mediabiasfactcheck.com/lompoc-record/
shoebat.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/shoebat/
sociable.co,High,,,,,,,,https://mediabiasfactcheck.com/the-sociable/
mosaicscience.com,High,,,,,,,,https://mediabiasfactcheck.com/mosaic/
npr.org,VeryHigh,LeftCenter,RadioStation,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/npr/
factcheck.org,VeryHigh,LeastBiased,OrganizationFoundation,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/factcheck/
rollcall.com,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/roll-call/
yomiuri.co.jp,High,,,,,,Japan,,https://mediabiasfactcheck.com/the-yomiuri-shimbun/
truthbroadcastnetwork.com,Low,,,,,,,,https://mediabiasfactcheck.com/truth-broadcasting-network/
redstatewatcher.com,Low,,,,,"Extreme Right, Propaganda, Lack of Transparency, Poor Sourcing, Some Fake News",Unknown,,https://mediabiasfactcheck.com/red-state-watcher/
sfexaminer.com,High,,,,,,USA,,https://mediabiasfactcheck.com/san-francisco-examiner/
oklahoman.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-oklahoman/
todayifoundout.com,High,,,,,,,,https://mediabiasfactcheck.com/today-i-found-out/
thecitizen.org.au,High,,,,,,Australia,,https://mediabiasfactcheck.com/independent-australia/
truthout.org,Mixed,Left,OrganizationFoundation,MediumTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/truth-out/
stopfake.org,High,,,,,,Ukraine,,https://mediabiasfactcheck.com/stopfake/
chaser.com.au,,,,,,,,,https://mediabiasfactcheck.com/the-chaser/
rocketnews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/rocketnews/
nationalfile.com,Low,Right,Website,MediumTraffic,LowCredibility,,USA,45,https://mediabiasfactcheck.com/national-file/
rawstory.com,Mixed,Left,Website,HighTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/raw-story/
thelasource.com,High,,,,,,,,https://mediabiasfactcheck.com/source-newspaper-la-source/
sciencealert.com,High,ProScience,Website,HighTraffic,HighCredibility,,Australia,25,https://mediabiasfactcheck.com/sciencealert/
postandcourier.com,High,,,,,,,,https://mediabiasfactcheck.com/the-post-and-courier/
sputniknews.com,,,,,,"Russian Propaganda, Conspiracy, Poor Sourcing, Some Fake News",Russia,,https://mediabiasfactcheck.com/sputnik-news/
theoswatch.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/theoswatch-com/
themindunleashed.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/the-mind-unleashed/
trtworld.com,Mixed,,,,,,Turkey,,https://mediabiasfactcheck.com/trt-world/
punchingbagpost.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/punchingbag-post/
poynter.org,High,LeastBiased,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/poynter-institute/
theepochtimes.com,Mixed,Right,Newspaper,HighTraffic,LowCredibility,"Conspiracy Theories, Pseudoscience, Propaganda, Fake News, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-epoch-times/
pfaw.org,High,,,,,,,,https://mediabiasfactcheck.com/people-american-way-pfaw/
splcenter.org,High,Left,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/southern-poverty-law-center/
freedomdaily.com,Low,,,,,,,,https://mediabiasfactcheck.com/freedom-daily/
daily-chronicle.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-daily-chronicle/
redflagnews.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/red-flag-news/
news-gazette.com,High,,,,,,USA,,https://mediabiasfactcheck.com/news-gazette/
theredshtick.com,,,,,,,,,https://mediabiasfactcheck.com/the-red-shtick/
sbs.com.au,High,,,,,,Australia,,https://mediabiasfactcheck.com/special-broadcasting-service-sbs/
alaraby.co.uk,High,,,,,,,,https://mediabiasfactcheck.com/the-new-arab/
sonsof1776.com,Low,,,,,"Extreme Right, Propaganda, Poor Sourcing, Lack of Transparency",USA,,https://mediabiasfactcheck.com/sons-of-1776/
thefreedomtimes.com,Low,,,,,"Extreme Right, Lack of Transparency, Poor Sourcing, Conspiracy, False Claims",USA,,https://mediabiasfactcheck.com/the-freedom-times/
savejersey.com,High,,,,,,USA,,https://mediabiasfactcheck.com/save-jersey/
irishtimes.com,High,,,,,,Ireland,,https://mediabiasfactcheck.com/the-irish-times/
thedailyliberator.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-daily-liberator/
secretsofthefed.com/,Mixed,,,,,,,,https://mediabiasfactcheck.com/secrets-of-the-fed/
politicalsitenews.com,Low,,,,,,,,https://mediabiasfactcheck.com/political-site-news/
metro.co.uk,Mixed,,,,,,United Kingdom,,https://mediabiasfactcheck.com/metro-uk/
studionewsnetwork.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/studio-news-network/
angrypatriotmovement.com,,,,,,,,,https://mediabiasfactcheck.com/the-angry-patriot/
chronicle.augusta.com,High,,,,,,,,https://mediabiasfactcheck.com/the-augusta-chronicle/
naturalawakeningsmag.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/natural-awakenings-magazine/
piie.com,High,LeastBiased,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/peterson-institute-for-international-economics/
mentalfloss.com,High,,,,,,USA,,https://mediabiasfactcheck.com/mental-floss/
polygraph.info,High,,,,,,USA,,https://mediabiasfactcheck.com/polygraph-info/
washingtonfeed.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-washington-feed/
wilderness.org,High,,,,,,,,https://mediabiasfactcheck.com/the-wilderness-society/
popularmechanics.com,High,,,,,,USA,,https://mediabiasfactcheck.com/popular-mechanics/
thedailycheck.net,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-daily-check/
nolabels.org,High,LeastBiased,OrganizationFoundation,MinimalTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/no-labels/
themonthly.com.au,High,,,,,,Australia,,https://mediabiasfactcheck.com/the-monthly-australia/
nature.org,High,,,,,,USA,,https://mediabiasfactcheck.com/nature-conservancy/
star-telegram.com,High,,,,,,USA,,https://mediabiasfactcheck.com/star-telegram/
private-eye.co.uk,Mixed,,,,,,United Kingdom,,https://mediabiasfactcheck.com/private-eye/
louderwithcrowder.com,Mixed,Right,Radio,MediumTraffic,LowCredibility,"Propaganda, Poor Sourcing, Several Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/louder-with-crowder/
kiro7.com,High,,,,,,USA,,https://mediabiasfactcheck.com/kiro-7/
sentinelksmo.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/sentinel-ksmo/
politicalgarbagechute.com,,,,,,,USA,,https://mediabiasfactcheck.com/the-political-garbage-chute/
sentencingproject.org,High,,,,,,,,https://mediabiasfactcheck.com/sentencing-project/
globalresearch.ca,Low,ConspiracyPseudoscience,Website,MediumTraffic,LowCredibility,,Canada,16,https://mediabiasfactcheck.com/global-research/
thecitizenpress.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-citizen-press/
americandailynews.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/american-news-24-7/
offgridsurvival.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/offgrid-survival/
thepeoplestruth.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-peoples-truth/
notallowedto.com,Low,,,,,"Lack of Transparency, Failure to disclose Satire",Unknown,,https://mediabiasfactcheck.com/not-allowed-to/
thesternfacts.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/the-stern-facts/
stream.org,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-stream/
thesorrentino.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/the-sorrentino/
itv.com,High,,,,,,USA,,https://mediabiasfactcheck.com/kitv/
newscientist.com,VeryHigh,,,,,,United Kingdom,,https://mediabiasfactcheck.com/new-scientist/
tass.com,Mixed,,,,,"Propaganda, Conspiracy, Poor Sourcing",Russia,,https://mediabiasfactcheck.com/russian-news-agency-tass/
president45donaldtrump.com,Low,,,,,,,,https://mediabiasfactcheck.com/president-45-donald-trump/
shadowproof.com,High,,,,,,,,https://mediabiasfactcheck.com/shadow-proof/
gao.gov,High,,,,,,USA,,https://mediabiasfactcheck.com/us-government-accountability-office-gao/
neurosciencenews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/neuroscience-news/
theautomaticearth.com,High,,,,,,,,https://mediabiasfactcheck.com/the-automatic-earth/
leftscoop.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/leftscoop/
dailywire.com,Mixed,Right,Website,HighTraffic,LowCredibility,"Conspiracy Theories, Propaganda, Failed Fact Checks",USA,45,https://mediabiasfactcheck.com/the-daily-wire/
astronomy.com,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/astronomy-magazine/
news.sky.com,High,LeastBiased,TvStation,HighTraffic,HighCredibility,,United Kingdom,35,https://mediabiasfactcheck.com/sky-news/
harpers.org,High,,,,,,USA,,https://mediabiasfactcheck.com/harpers/
ntknetwork.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/ntk-network/
proudcons.com,Low,,,,,,,,https://mediabiasfactcheck.com/the-proud-conservative/
larouchepac.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/larouche-pac/
politicalears.com,Low,,,,,,,,https://mediabiasfactcheck.com/political-ears/
thebaffler.com,High,Left,Magazine,MediumTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/the-baffler/
smithsonianmag.com,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/smithsonian-magazine/
lucianne.com,Mixed,,,,,Poor Sources that frequently fail fact checks.,USA,,https://mediabiasfactcheck.com/lucianne-com/
scientificamerican.com,High,LeftCenter,Magazine,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/scientific-american/
politicsonline.net,Low,ExtremeRight,Website,MinimalTraffic,LowCredibility,"Propaganda, Conspiracy, Anti-Islam, Poor Sourcing, False Claims, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/free-speech-time/
liberalmountain.com,High,,,,,,,,https://mediabiasfactcheck.com/liberal-mountain/
santamariatimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/santa-maria-times/
stiltonsplace.blogspot.com,,,,,,,,,https://mediabiasfactcheck.com/stiltons-place/
realclearpolitics.com,MostlyFactual,RightCenter,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/real-clear-politics/
taiwannews.com.tw,MostlyFactual,,,,,,Taiwan,,https://mediabiasfactcheck.com/taiwan-news/
thetowntalk.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-town-talk/
ghionjournal.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/the-ghion-journal/
skepdic.com,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/the-skeptics-dictionary/
newsweek.com,MostlyFactual,LeftCenter,Magazine,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/newsweek/
cpj.org,VeryHigh,,,,,,USA,,https://mediabiasfactcheck.com/committee-to-protect-journalists/
singularityhub.com,High,,,,,,,,https://mediabiasfactcheck.com/singularityhub/
zeit.de,High,,,,,,Germany,,https://mediabiasfactcheck.com/die-zeit/
recode.net,High,,,,,,USA,,https://mediabiasfactcheck.com/recode/
bizpacreview.com,Mixed,Right,Website,MediumTraffic,MediumCredibility,,USA,44,https://mediabiasfactcheck.com/bizpac-review/
morningconsult.com,VeryHigh,LeastBiased,OrganizationFoundation,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/morning-consult/
en.hawarnews.org/,Low,,,,,,,,https://mediabiasfactcheck.com/hawar-news-agency/
rfa.org,High,,,,,,USA,,https://mediabiasfactcheck.com/radio-free-asia/
newpoliticstoday.com,Low,,,,,,,,https://mediabiasfactcheck.com/new-politics-today/
muricatoday.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/murica-today/
sandiegofreepress.org,High,,,,,,USA,,https://mediabiasfactcheck.com/san-diego-free-press/
tenthamendmentcenter.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/tenth-amendment-center/
topinfopost.com,Low,,,,,,,,https://mediabiasfactcheck.com/topinfo-post/
econewsmedia.org,Mixed,,,,,,Unknown,,https://mediabiasfactcheck.com/eco-news/
empireherald.com,Low,,,,,,,,https://mediabiasfactcheck.com/empire-herald/
surenews.com,Low,,,,,,,,https://mediabiasfactcheck.com/sure-news/
transpartisanreview.com/,MostlyFactual,LeastBiased,Website,MinimalTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/transpartisan-review/
palmbeachpost.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-palm-beach-post/
napavalleyregister.com,High,,,,,,USA,,https://mediabiasfactcheck.com/napa-valley-register/
greatfallstribune.com,High,,,,,,USA,,https://mediabiasfactcheck.com/great-falls-tribune/
thedispatch.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-dispatch/
southjerseymechanic.com,Low,,,,,,,,https://mediabiasfactcheck.com/south-jersey-mechanic-trump-news/
enhlive.com,Low,,,,,,,,https://mediabiasfactcheck.com/enh-live/
swarajyamag.com,Low,,,,,"Propaganda, Poor Sourcing, Fake News, Failed Fact Checks",India,,https://mediabiasfactcheck.com/swarajya/
southafricatoday.net,Mixed,,,,,,,,https://mediabiasfactcheck.com/south-africa-today/
truebluescoop.com,Low,,,,,,,,https://mediabiasfactcheck.com/true-blue-scoop/
nationaleconomicseditorial.com,Low,,,,,,,,https://mediabiasfactcheck.com/national-economics-editorial/
gaystarnews.com,High,,,,,,,,https://mediabiasfactcheck.com/gay-star-news/
transparency.org,VeryHigh,,,,,,Germany,,https://mediabiasfactcheck.com/transparency-international/
canadafreepress.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Some Fake News",Canada,,https://mediabiasfactcheck.com/canada-free-press/
newsmutiny.com,,,,,,,Unknown,,https://mediabiasfactcheck.com/news-mutiny/
theheartysoul.com,Mixed,,,,,,Canada,,https://mediabiasfactcheck.com/the-hearty-soul/
newrepublic.com,High,Left,Magazine,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/new-republic/
monthlyreview.org,High,,,,,,USA,,https://mediabiasfactcheck.com/monthly-review/
adl.org,High,,,,,,USA,,https://mediabiasfactcheck.com/anti-defamation-league/
ncdc.noaa.gov,VeryHigh,,,,,,,,https://mediabiasfactcheck.com/national-centers-environmental-information-ncei/
canadians.org,High,,,,,,,,https://mediabiasfactcheck.com/the-council-of-canadians/
mercurynews.com,High,,,,,,USA,,https://mediabiasfactcheck.com/san-jose-mercury-news/
globalrealnews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/global-real-news/
jewishbreakingnews.com,Mixed,,,,,,Israel,,https://mediabiasfactcheck.com/jewish-breaking-news/
stpete4peace.org,Mixed,Left,Website,MinimalTraffic,MediumCredibility,,USA,45,https://mediabiasfactcheck.com/st-pete-for-peace/
apnews.com,VeryHigh,LeastBiased,NewsAgency,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/associated-press/
thestarphoenix.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/saskatoon-starphoenix/
thequint.com,Mixed,,,,,,India,,https://mediabiasfactcheck.com/the-quint/
altnewsmedia.net,High,,,,,,Italy,,https://mediabiasfactcheck.com/altnewsmedia-net/
socialistworker.org,High,,,,,,USA,,https://mediabiasfactcheck.com/socialistworker-org/
newstimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-news-times-danbury/
trunews.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/trunews/
dailypoliticalnewswire.com,Mixed,,,,,"Lack of Transparency, Poor Sourcing, Propaganda",Unknown,,https://mediabiasfactcheck.com/daily-political-newswire/
peta.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/peta-people-for-the-ethical-treatment-of-animals/
sott.net,Low,,,,,,USA,,https://mediabiasfactcheck.com/signs-of-the-times-sott/
speisa.com,Low,,,,,,,,https://mediabiasfactcheck.com/speisa/
statepress.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-state-press-arizona/
stocksnewsdaily.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/stocks-news-daily/
peacock-panache.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/peacock-panache/
jordantimes.com,High,,,,,,,,https://mediabiasfactcheck.com/the-jordan-times/
balkaninsight.com,High,,,,,,United Kingdom,,https://mediabiasfactcheck.com/balkan-insight/
projectpurge.com,Low,,,,,,,,https://mediabiasfactcheck.com/project-purge/
silive.com,High,,,,,,USA,,https://mediabiasfactcheck.com/staten-island-advance/
smobserved.com,Low,,,,,"Poor Sourcing, Fake News, Lack of Ownership Transparency",USA,,https://mediabiasfactcheck.com/santa-monica-observer/
truepundit.com,Low,,,,,,USA,,https://mediabiasfactcheck.com/true-pundit/
democracyguardian.com/,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/democracy-guardian/
transequality.org,High,,,,,,USA,,https://mediabiasfactcheck.com/national-center-transgender-equality-ncte/
starpolitical.com/,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/star-political/
prnewswire.mediaroom.com,High,,,,,,,,https://mediabiasfactcheck.com/pr-newswire/
syracuse.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-post-standard-syracuse/
scotsman.com,High,,,,,,,,https://mediabiasfactcheck.com/the-scotsman/
ecology.news,VeryLow,,,,,,USA,,https://mediabiasfactcheck.com/ecology-news/
meduza.io,High,,,,,,Latvia,,https://mediabiasfactcheck.com/meduza/
checkpointasia.net,Low,,,,,"Right Bias, Pro-Russian Propaganda, Conspiracy, Lack of Transparency",Unknown,,https://mediabiasfactcheck.com/checkpoint-asia-bias-credibility-propaganda-rating/
propornot.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/prop-or-not/
liberalbias.com,,,,,,,,,https://mediabiasfactcheck.com/liberal-bias-press/
thelancet.com,VeryHigh,,,,,,United Kingdom,,https://mediabiasfactcheck.com/the-lancet/
rstreet.org,High,,,,,,,,https://mediabiasfactcheck.com/r-street-institute/
sciencehistory.org,High,,,,,,USA,,https://mediabiasfactcheck.com/science-history-institute/
themarshallproject.org,High,,,,,,USA,,https://mediabiasfactcheck.com/the-marshall-project/
stltoday.com,High,,,,,,USA,,https://mediabiasfactcheck.com/st-louis-post-dispatch/
techdirt.com,High,,,,,,USA,,https://mediabiasfactcheck.com/techdirt/
suffolkgazette.com,,,,,,,United Kingdom,,https://mediabiasfactcheck.com/suffolk-gazette/
mtdemocrat.com,High,,,,,,USA,,https://mediabiasfactcheck.com/mountain-democrat/
secureamericanow.org,Mixed,,,,,"Poor Sourcing, Conspiracy, Lack of Transparency, Failed Fact Checks",USA,,https://mediabiasfactcheck.com/secure-america-now/
inthesetimes.com,MostlyFactual,,,,,,USA,,https://mediabiasfactcheck.com/in-these-times/
livescience.com,High,ProScience,Website,HighTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/live-science/
hoover.org/publications/policy-review,High,,,,,,,,https://mediabiasfactcheck.com/policy-review/
naturalhealth365.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/natural-health-365/
loonwatch.com,Low,,,,,,,,https://mediabiasfactcheck.com/loonwatch/
svijmedia.com,Low,,,,,"Extreme Right, Propaganda, Conspiracy, Fake News",Unknown,,https://mediabiasfactcheck.com/svijmedia-com/
statesmanjournal.com,High,,,,,,USA,,https://mediabiasfactcheck.com/statesman-journal/
splinternews.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/splinter/
beliefnet.com,Mixed,,,,,,,,https://mediabiasfactcheck.com/beliefnet/
japantoday.com,High,,,,,,Japan,,https://mediabiasfactcheck.com/japan-today/
protothema.gr,Mixed,,,,,"Poor Sourcing, Lack of Transparency, Numerous Failed Fact Checks, Fake News",Greece,,https://mediabiasfactcheck.com/proto-thema/
qctimes.com,High,,,,,,USA,,https://mediabiasfactcheck.com/quad-city-times/
jacksonfreepress.com,High,,,,,,USA,,https://mediabiasfactcheck.com/jackson-free-press/
polipace.com/,Mixed,,,,,,,,https://mediabiasfactcheck.com/polipace/
edmontonjournal.com,High,,,,,,Canada,,https://mediabiasfactcheck.com/edmonton-journal/
pcmustdie.com,Low,,,,,"Extreme Right, Poor Sourcing, Propaganda, Conspiracy, Lack of Transparency, Some Fake News",USA,,https://mediabiasfactcheck.com/pc-must-die-news/
globalhealingcenter.com,Mixed,,,,,,USA,,https://mediabiasfactcheck.com/global-healing-center/
guampdn.com,High,,,,,,Guam,,https://mediabiasfactcheck.com/pacific-daily-news/
readersupportednews.org,Mixed,,,,,,,,https://mediabiasfactcheck.com/reader-supported-news-rsn/
newstatesman.com,High,LeftCenter,Magazine,MediumTraffic,HighCredibility,,United Kingdom,33,https://mediabiasfactcheck.com/new-statesman/
thenewstribune.com,High,,,,,,USA,,https://mediabiasfactcheck.com/the-news-tribune/
sciencemag.org,VeryHigh,ProScience,Journal,HighTraffic,HighCredibility,,USA,44,https://mediabiasfactcheck.com/science-magazine/
airspacemag.com,VeryHigh,LeastBiased,Magazine,MediumTraffic,HighCredibility,,USA,45,https://mediabiasfactcheck.com/air-space-magazine/
tampabay.com,High,,,,,,USA,,https://mediabiasfactcheck.com/tampa-bay-times/
therightscoop.com,Mixed,Right,Website,MediumTraffic,LowCredibility,"Conspiracy Theories, Pseudoscience, Propaganda, Fake News, Failed Fact Checks",Canada,14,https://mediabiasfactcheck.com/the-right-scoop/
